gender_Female,gender_Male,job_Argiculture,job_Entertainment,job_Financial Services,job_Health,job_IT,job_Manufacturing,job_Property,job_Retail,car_No,state_NSW,state_QLD,age,wealth_segment,tenure,property_valuation,profit
0,1,0,0,1,0,0,0,0,0,1,1,0,59,3,15.0,9,59.66000000000001
0,1,0,0,1,0,0,0,0,0,0,1,0,53,1,17.0,9,144.685
1,0,1,0,0,0,0,0,0,0,1,1,0,37,1,9.0,3,921.5366666666665
0,1,0,0,0,0,0,1,0,0,1,0,0,40,3,18.0,7,730.206
0,1,0,0,1,0,0,0,0,0,1,1,0,18,3,2.0,4,610.08
0,1,0,0,0,0,0,0,0,0,1,0,1,33,1,16.0,6,273.674
1,0,0,0,0,0,0,1,0,0,1,0,0,28,2,8.0,9,619.4300000000001
1,0,0,0,0,0,0,0,0,0,0,1,0,48,3,12.0,8,864.0839999999998
0,1,0,0,0,0,0,0,0,0,1,0,1,29,1,21.0,9,774.5700000000002
1,0,0,0,0,1,0,0,0,0,1,0,1,48,3,16.0,2,382.27833333333336
0,1,0,0,1,0,0,0,0,0,0,1,0,58,3,19.0,8,653.8228571428572
0,1,0,0,0,0,1,0,0,0,1,0,0,39,1,14.0,9,479.912
1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2.0,2,625.5711111111111
0,1,0,0,0,0,0,0,0,0,1,1,0,41,2,5.0,12,562.1414285714285
0,1,0,0,1,0,0,0,0,0,1,1,0,42,2,18.0,6,675.2629999999999
1,0,0,0,1,0,0,0,0,0,1,0,1,38,1,11.0,1,292.69750000000005
0,1,0,0,0,1,0,0,0,0,0,0,0,46,3,6.0,7,1031.182
0,1,0,0,1,0,0,0,0,0,0,1,0,47,3,13.0,10,812.3525000000001
1,0,0,0,0,0,1,0,0,0,0,0,1,25,2,4.0,4,446.25
1,0,0,0,0,0,0,0,1,0,0,0,1,32,1,18.0,3,692.4333333333333
1,0,0,0,0,1,0,0,0,0,0,1,0,52,3,18.0,8,657.89125
0,1,0,0,0,0,0,1,0,0,1,0,1,44,3,14.0,6,383.31166666666667
0,1,0,0,0,0,0,0,1,0,0,1,0,44,2,12.0,9,532.3133333333334
1,0,0,0,1,0,0,0,0,0,0,1,0,24,1,6.0,8,924.1075000000001
1,0,0,0,0,0,0,1,0,0,1,0,1,45,2,17.0,6,747.4100000000001
0,1,1,0,0,0,0,0,0,0,1,1,0,63,3,19.0,11,499.5933333333334
0,1,0,0,0,1,0,0,0,0,0,0,0,42,1,17.0,4,584.47
0,1,0,0,1,0,0,0,0,0,0,0,0,38,2,9.0,9,1032.1574999999998
0,1,0,0,0,1,0,0,0,0,1,1,0,22,2,3.0,12,544.9499999999999
0,1,0,0,0,0,0,0,0,0,1,1,0,39,3,7.0,8,397.5116666666667
1,0,0,0,1,0,0,0,0,0,1,0,1,32,1,17.0,5,698.8299999999999
0,1,0,0,0,0,0,1,0,0,1,1,0,20,1,1.0,8,567.8975000000002
1,0,0,0,1,0,0,0,0,0,0,0,0,28,1,22.0,8,467.14444444444445
0,1,0,0,0,1,0,0,0,0,0,0,0,44,3,11.0,10,421.86
1,0,0,0,0,0,0,1,0,0,1,0,1,24,2,2.0,10,381.535
0,1,0,0,0,0,0,0,0,1,1,0,0,39,3,18.0,8,650.0533333333333
1,0,0,0,1,0,0,0,0,0,1,1,0,42,3,18.0,8,285.0466666666667
0,1,0,0,0,1,0,0,0,0,0,1,0,59,1,17.0,1,148.515
1,0,0,0,0,0,0,1,0,0,1,0,0,43,1,7.0,12,376.92400000000004
0,1,0,0,0,0,0,0,1,0,0,1,0,41,2,16.0,10,798.15
0,1,0,0,0,0,0,1,0,0,1,1,0,37,3,3.0,9,436.55999999999995
1,0,0,0,0,0,0,0,1,0,0,1,0,27,3,16.0,2,531.7212499999999
1,0,0,0,0,0,0,0,0,0,0,1,0,46,1,7.0,8,193.36833333333334
1,0,0,0,1,0,0,0,0,0,0,1,0,32,3,22.0,9,800.22875
1,0,0,0,1,0,0,0,0,0,1,1,0,19,3,3.0,1,625.368
0,1,0,0,0,0,0,1,0,0,1,0,0,17,2,2.0,3,784.714
0,1,0,0,0,0,0,0,0,0,0,1,0,37,1,15.0,12,217.51
1,0,0,0,0,1,0,0,0,0,0,1,0,52,3,5.0,9,979.3675000000001
1,0,0,0,0,0,0,1,0,0,1,0,1,46,2,5.0,9,358.45
1,0,0,0,0,0,0,1,0,0,1,1,0,39,3,15.0,8,684.2525
1,0,0,0,0,0,1,0,0,0,0,0,0,35,2,7.0,7,1076.136
0,1,0,0,0,0,0,0,0,0,1,0,1,41,3,21.0,1,587.51875
1,0,0,0,1,0,0,0,0,0,0,1,0,53,3,4.0,10,652.9375
1,0,0,0,0,0,0,0,0,0,1,0,1,38,2,7.0,3,751.1600000000001
0,1,0,0,0,0,0,0,0,0,0,1,0,54,3,10.0,8,413.43
1,0,0,0,0,0,0,0,1,0,0,1,0,39,1,9.0,4,656.735
1,0,0,1,0,0,0,0,0,0,0,1,0,58,2,19.0,8,299.27
0,1,0,0,0,0,0,0,0,0,1,1,0,50,1,13.0,10,632.31
0,1,0,0,0,0,0,0,0,0,0,1,0,19,3,1.0,8,473.1666666666665
1,0,0,0,0,0,0,1,0,0,0,0,0,28,1,15.0,6,586.5400000000001
1,0,0,0,0,0,0,0,0,0,1,1,0,39,3,6.0,10,427.0275
0,1,0,0,0,0,0,0,0,1,0,0,1,58,2,8.0,7,371.7033333333333
0,1,0,1,0,0,0,0,0,0,1,0,1,31,2,6.0,3,1026.7628571428572
1,0,0,0,0,0,0,1,0,0,0,0,0,49,1,19.0,10,475.67555555555555
0,1,0,0,1,0,0,0,0,0,1,0,1,31,1,10.0,5,577.5271428571428
1,0,0,0,0,0,0,1,0,0,1,1,0,37,3,6.0,9,711.3616666666667
1,0,0,0,0,0,0,0,0,0,1,0,0,53,1,14.0,3,411.68666666666655
0,1,0,0,0,0,0,0,0,1,0,1,0,40,1,18.0,1,415.90500000000003
1,0,0,0,0,0,0,0,1,0,1,0,1,39,1,19.0,8,169.425
0,1,0,1,0,0,0,0,0,0,1,1,0,57,1,6.0,9,330.12199999999996
0,1,0,0,0,0,0,0,0,0,0,0,1,54,3,6.0,4,359.53999999999996
1,0,0,0,0,1,0,0,0,0,0,0,0,46,1,15.0,8,445.46166666666676
0,1,0,0,1,0,0,0,0,0,1,0,0,19,1,4.0,10,516.99
0,1,0,0,1,0,0,0,0,0,0,1,0,43,3,10.0,8,444.815
0,1,0,0,0,0,0,0,0,0,0,1,0,21,1,6.0,10,430.455
1,0,0,0,1,0,0,0,0,0,0,1,0,44,1,18.0,9,475.5014285714286
0,0,0,0,0,0,0,1,0,0,1,0,0,39,2,10.0,6,605.293
1,0,0,0,0,0,0,0,1,0,1,1,0,33,1,16.0,6,511.89000000000004
1,0,0,1,0,0,0,0,0,0,1,1,0,20,1,1.0,8,256.6
0,1,0,0,1,0,0,0,0,0,0,0,1,43,1,17.0,5,621.1766666666666
0,1,0,0,1,0,0,0,0,0,1,1,0,38,1,18.0,4,984.6416666666668
0,1,0,0,0,0,0,1,0,0,1,1,0,54,2,6.0,12,804.7566666666667
1,0,0,0,0,1,0,0,0,0,1,1,0,47,3,10.0,9,208.55499999999998
0,1,0,0,0,1,0,0,0,0,0,1,0,38,2,13.0,10,1351.7875
1,0,0,0,0,0,1,0,0,0,0,1,0,41,1,22.0,2,562.5825
0,1,1,0,0,0,0,0,0,0,1,0,0,55,3,11.0,6,508.65500000000003
0,1,0,0,0,1,0,0,0,0,1,0,0,32,1,13.0,8,793.4875
1,0,0,0,0,0,0,0,1,0,0,1,0,55,3,12.0,5,696.0300000000001
0,1,0,0,0,1,0,0,0,0,1,1,0,40,1,9.0,7,552.436
1,0,0,0,0,0,0,0,0,1,1,0,1,63,1,12.0,8,112.90000000000002
0,1,0,0,0,0,0,1,0,0,1,0,0,57,1,17.0,10,518.7528571428571
0,1,0,0,0,0,0,0,0,0,0,0,0,57,3,13.0,10,705.5560000000002
0,1,0,0,0,0,1,0,0,0,0,1,0,43,1,8.0,11,220.66500000000002
0,1,0,1,0,0,0,0,0,0,0,0,1,50,3,16.0,7,595.8525
1,0,0,0,0,0,0,1,0,0,0,0,1,45,1,7.0,4,465.2357142857142
0,1,0,0,0,1,0,0,0,0,1,1,0,46,1,11.0,8,647.5454545454547
1,0,0,0,0,0,0,0,1,0,1,1,0,54,1,19.0,7,734.9085714285713
1,0,0,0,0,1,0,0,0,0,1,1,0,54,3,5.0,9,652.13
1,0,0,0,0,1,0,0,0,0,1,1,0,20,1,2.0,9,806.3100000000001
1,0,0,0,0,0,0,0,0,0,1,0,1,45,1,17.0,9,789.2200000000001
0,1,0,0,1,0,0,0,0,0,1,0,1,19,3,4.0,8,491.408
1,0,0,0,0,0,1,0,0,0,1,1,0,38,2,13.0,3,782.5387499999999
0,1,0,0,0,0,0,0,0,0,0,0,0,41,1,4.0,11,688.5550000000001
0,1,0,0,0,0,0,0,0,0,1,0,1,51,1,14.0,1,335.90599999999995
0,1,0,0,0,0,0,0,0,0,0,0,0,62,1,6.0,4,739.355
1,0,0,0,0,0,0,1,0,0,0,0,1,59,2,11.0,11,774.80125
1,0,0,0,1,0,0,0,0,0,0,0,1,30,2,13.0,10,690.6750000000001
0,1,0,0,0,0,0,0,0,1,0,1,0,41,3,7.0,7,197.09400000000005
0,1,0,0,1,0,0,0,0,0,1,0,0,24,1,7.0,4,126.05000000000005
0,1,0,0,0,0,0,0,1,0,0,1,0,19,2,1.0,6,686.2725
1,0,0,0,0,0,0,0,1,0,0,1,0,34,3,13.0,4,661.0075
0,1,0,0,0,0,0,0,0,0,0,1,0,31,2,16.0,5,380.51000000000005
1,0,0,0,1,0,0,0,0,0,0,0,1,19,2,1.0,7,898.8114285714286
1,0,0,0,1,0,0,0,0,0,0,1,0,40,2,8.0,11,560.7377777777779
0,1,0,0,0,1,0,0,0,0,0,1,0,19,3,2.0,10,693.81
1,0,0,1,0,0,0,0,0,0,1,1,0,50,3,7.0,9,418.3225
0,0,0,0,0,0,1,0,0,0,1,0,0,39,1,10.0,8,593.9699999999999
0,1,0,0,1,0,0,0,0,0,1,1,0,60,2,14.0,5,366.16499999999996
1,0,0,0,0,0,0,1,0,0,0,0,1,38,1,16.0,8,600.6899999999999
1,0,0,0,0,0,0,0,0,0,1,1,0,63,1,9.0,7,362.94666666666666
0,1,0,0,0,1,0,0,0,0,0,1,0,24,2,3.0,8,445.2099999999999
0,1,0,0,0,1,0,0,0,0,1,0,0,32,3,5.0,5,543.19
1,0,0,0,0,0,0,1,0,0,0,1,0,42,1,18.0,10,251.08666666666662
1,0,0,0,0,0,0,1,0,0,0,0,1,43,2,20.0,7,453.7866666666667
1,0,0,0,0,0,0,0,0,0,0,1,0,21,2,6.0,9,842.4939999999999
0,1,0,0,0,0,0,1,0,0,0,1,0,60,3,8.0,8,465.70200000000006
1,0,0,0,1,0,0,0,0,0,0,0,0,46,1,18.0,6,163.615
1,0,0,0,0,0,0,0,1,0,0,1,0,55,3,10.0,7,548.2033333333334
0,1,0,0,1,0,0,0,0,0,1,0,1,36,1,16.0,2,557.9171428571428
1,0,0,0,0,1,0,0,0,0,1,0,0,25,2,4.0,1,914.5200000000001
0,1,0,0,0,0,0,0,0,0,0,0,0,35,3,3.0,9,698.604
0,1,0,0,1,0,0,0,0,0,0,1,0,58,1,13.0,9,532.2675
0,1,1,0,0,0,0,0,0,0,1,0,1,22,2,7.0,5,581.4074999999999
1,0,0,0,1,0,0,0,0,0,1,1,0,43,1,14.0,6,636.8783333333332
1,0,0,0,0,1,0,0,0,0,1,0,0,36,1,12.0,5,505.4885714285714
1,0,0,0,0,0,0,0,0,1,0,1,0,19,3,4.0,6,347.00333333333333
1,0,0,0,0,1,0,0,0,0,1,0,1,29,2,19.0,4,1170.7
1,0,0,1,0,0,0,0,0,0,1,0,1,62,1,11.0,8,390.2125000000001
0,1,0,0,0,0,0,0,1,0,0,0,0,41,2,9.0,7,433.6800000000001
1,0,0,0,0,0,0,1,0,0,1,0,0,61,3,9.0,3,356.31750000000005
1,0,0,0,1,0,0,0,0,0,0,1,0,58,2,7.0,8,528.56
1,0,0,0,0,0,0,0,0,0,1,0,0,40,1,19.0,8,407.92499999999995
1,0,0,0,0,0,0,0,0,0,1,0,1,58,1,13.0,8,895.0333333333334
0,1,0,0,0,0,0,0,0,0,0,1,0,27,1,11.0,1,366.42666666666673
1,0,0,0,0,0,0,0,0,0,0,1,0,44,1,8.0,9,333.2271428571429
0,1,0,0,0,0,0,1,0,0,1,1,0,31,1,18.0,12,281.87
1,0,0,0,0,1,0,0,0,0,1,0,1,38,2,16.0,5,608.32
0,1,0,0,0,0,0,1,0,0,0,1,0,49,2,13.0,5,707.9033333333333
1,0,0,0,0,0,0,0,0,0,0,1,0,48,1,9.0,7,357.3457142857143
1,0,0,0,0,0,0,0,0,1,0,0,0,39,1,14.0,9,803.9433333333333
1,0,0,0,0,0,0,0,1,0,0,1,0,57,3,8.0,1,368.365
0,1,0,0,0,0,0,1,0,0,0,0,0,48,3,16.0,7,510.6916666666666
0,1,0,0,1,0,0,0,0,0,1,0,0,42,3,10.0,6,363.5975000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,40,1,21.0,9,299.6066666666666
1,0,0,0,0,0,0,0,0,0,0,1,0,41,2,7.0,8,371.7166666666667
0,1,0,0,0,0,0,1,0,0,1,1,0,45,1,5.0,10,359.2
1,0,1,0,0,0,0,0,0,0,1,0,1,37,1,3.0,1,474.3971428571428
0,1,0,0,0,0,0,0,0,0,0,1,0,38,1,13.0,7,554.3725
1,0,0,0,0,0,0,0,0,1,0,1,0,22,3,1.0,12,708.1857142857143
1,0,0,0,0,0,0,1,0,0,1,0,0,21,1,1.0,12,489.3125
1,0,0,0,1,0,0,0,0,0,1,1,0,21,1,5.0,9,411.492
0,1,0,0,0,0,0,0,0,0,1,1,0,25,3,7.0,1,358.29333333333335
0,1,0,0,0,0,0,0,1,0,1,0,0,58,3,19.0,3,334.0642857142857
0,0,0,0,0,0,1,0,0,0,0,0,0,39,3,10.0,7,373.368
1,0,0,0,0,0,0,1,0,0,0,1,0,58,2,13.0,10,327.90999999999997
1,0,0,0,0,1,0,0,0,0,1,1,0,62,2,18.0,8,463.7780000000001
0,1,0,0,0,1,0,0,0,0,0,1,0,25,2,5.0,1,729.3499999999999
1,0,0,0,0,0,0,0,0,1,1,1,0,39,1,15.0,9,487.0
0,1,0,1,0,0,0,0,0,0,1,1,0,40,1,15.0,11,838.6640000000001
1,0,0,0,0,0,0,0,0,1,1,1,0,43,3,7.0,11,565.3614285714285
1,0,0,0,0,0,0,0,0,0,1,1,0,18,2,2.0,5,650.1225
0,1,1,0,0,0,0,0,0,0,1,1,0,50,3,11.0,8,896.4333333333334
0,1,0,0,0,1,0,0,0,0,0,0,0,37,1,13.0,11,366.29
1,0,0,0,0,1,0,0,0,0,0,0,1,33,1,2.0,8,375.67
1,0,1,0,0,0,0,0,0,0,0,0,0,30,1,21.0,4,674.296
1,0,0,0,0,1,0,0,0,0,1,0,0,45,2,9.0,6,426.27
0,1,0,0,0,0,0,0,1,0,0,0,1,37,1,5.0,8,662.92
0,1,0,0,0,0,0,0,0,1,1,1,0,19,3,1.0,6,416.98300000000006
1,0,0,0,0,0,0,0,0,0,1,0,1,53,2,14.0,10,359.98
1,0,0,0,0,1,0,0,0,0,1,0,0,52,1,19.0,8,559.165
1,0,0,0,0,0,0,0,0,0,1,1,0,28,1,9.0,3,772.0914285714285
0,1,0,0,0,0,0,0,0,1,1,0,0,51,2,9.0,10,1030.9360000000001
0,1,0,0,0,0,0,0,0,0,0,1,0,43,1,18.0,8,1305.25
1,0,0,0,0,0,0,1,0,0,1,0,1,23,1,1.0,4,557.355
1,0,0,0,0,0,0,0,0,0,0,1,0,53,1,9.0,12,279.534
1,0,0,0,0,0,0,1,0,0,0,1,0,38,1,13.0,10,17.869999999999997
1,0,0,0,1,0,0,0,0,0,0,0,0,25,3,8.0,2,948.0483333333332
1,0,0,0,0,0,0,0,0,0,0,1,0,32,1,12.0,10,576.1924999999999
1,0,0,0,1,0,0,0,0,0,0,0,0,54,3,7.0,4,678.4300000000001
0,1,0,0,0,1,0,0,0,0,0,1,0,40,2,8.0,4,69.94499999999996
0,1,0,0,0,1,0,0,0,0,1,1,0,38,1,3.0,9,501.095
1,0,0,0,0,0,0,0,0,0,1,0,0,57,1,9.0,1,340.506
1,0,0,0,0,0,0,0,0,0,0,0,0,28,3,14.0,1,582.1971428571429
0,1,0,0,1,0,0,0,0,0,0,0,0,60,2,7.0,4,521.9183333333334
0,1,0,0,0,0,0,0,0,0,1,0,0,63,3,16.0,2,639.2328571428571
1,0,0,0,0,0,0,0,0,0,1,0,0,43,3,14.0,1,676.5242857142857
1,0,0,0,0,1,0,0,0,0,1,0,0,44,3,5.0,6,256.6128571428571
1,0,0,0,0,0,0,1,0,0,1,0,0,22,3,5.0,3,575.7459999999999
1,0,0,0,0,0,0,0,0,0,1,0,0,43,3,20.0,7,136.85000000000002
0,1,0,0,0,0,0,1,0,0,1,0,0,53,3,8.0,1,739.745
1,0,0,0,0,1,0,0,0,0,0,0,0,37,2,13.0,1,771.0
0,1,0,0,0,0,0,1,0,0,0,0,0,36,1,5.0,3,872.6316666666668
0,1,0,0,0,0,0,1,0,0,0,0,0,46,2,4.0,1,198.22000000000003
1,0,0,0,0,1,0,0,0,0,0,1,0,19,1,2.0,9,681.2642857142857
1,0,0,0,1,0,0,0,0,0,1,1,0,59,2,16.0,1,282.1060000000001
0,1,0,0,0,0,0,1,0,0,1,0,1,30,1,21.0,5,721.4657142857143
0,0,0,0,0,0,1,0,0,0,0,1,0,39,1,10.0,12,922.565
1,0,0,0,0,0,0,0,0,1,1,0,1,15,2,1.0,9,898.125
1,0,0,0,0,0,0,1,0,0,0,0,1,46,2,19.0,10,854.976
0,1,0,0,0,0,0,0,1,0,0,0,0,20,1,5.0,4,467.55
0,1,0,0,0,0,0,0,1,0,0,0,0,31,3,7.0,10,523.7916666666666
0,1,0,0,1,0,0,0,0,0,0,0,1,19,1,3.0,8,703.0274999999999
0,1,0,0,1,0,0,0,0,0,0,0,1,51,1,19.0,10,990.8733333333333
1,0,0,0,0,0,0,0,0,1,0,0,0,18,1,4.0,8,870.3833333333333
0,1,0,0,0,0,0,0,0,1,0,1,0,24,1,4.0,12,484.80999999999995
1,0,0,0,0,0,0,0,0,0,0,1,0,60,1,11.0,8,588.8257142857144
1,0,0,0,1,0,0,0,0,0,0,0,0,33,2,13.0,10,544.58
1,0,0,0,1,0,0,0,0,0,0,0,0,57,3,9.0,9,628.4449999999999
1,0,0,0,0,0,0,0,0,1,0,0,1,39,3,13.0,8,353.37
1,0,0,0,1,0,0,0,0,0,0,0,0,54,1,17.0,9,564.2188888888888
0,1,0,0,0,0,0,1,0,0,1,0,1,32,2,14.0,5,596.8325
0,1,0,0,0,0,0,0,0,0,0,1,0,47,3,11.0,12,670.4016666666666
1,0,0,0,0,1,0,0,0,0,1,1,0,28,1,16.0,10,892.0240000000001
1,0,0,0,0,0,0,1,0,0,1,0,1,38,1,18.0,2,394.5150000000001
1,0,0,0,0,0,0,1,0,0,1,0,1,51,1,12.0,1,473.74499999999995
0,1,0,0,0,1,0,0,0,0,0,0,1,24,3,7.0,3,785.2533333333332
0,1,0,0,1,0,0,0,0,0,1,1,0,23,2,8.0,7,120.15199999999996
0,1,0,0,1,0,0,0,0,0,0,0,0,39,2,11.0,6,359.385
0,1,0,0,0,1,0,0,0,0,0,0,0,41,1,16.0,9,543.058
1,0,0,0,0,0,0,1,0,0,0,0,0,29,1,6.0,10,518.2114285714287
0,1,0,1,0,0,0,0,0,0,1,1,0,32,3,18.0,9,1141.2250000000001
1,0,0,0,0,0,0,1,0,0,1,1,0,52,2,16.0,11,563.6533333333333
1,0,0,0,0,0,0,1,0,0,0,0,1,37,1,20.0,3,1061.1766666666667
0,1,0,0,0,1,0,0,0,0,0,1,0,25,1,2.0,10,646.2874999999999
0,1,0,0,0,0,0,0,1,0,1,0,1,29,3,13.0,7,653.2633333333333
0,1,0,0,0,0,0,1,0,0,0,0,1,51,1,16.0,5,330.55499999999995
0,1,0,0,0,0,0,0,0,1,0,0,0,53,3,12.0,8,502.295
0,1,0,0,0,0,0,0,0,1,1,0,0,51,3,14.0,11,309.80999999999995
1,0,0,0,0,0,0,0,0,0,1,1,0,54,2,6.0,10,867.2633333333333
0,1,0,0,0,1,0,0,0,0,0,0,1,31,1,8.0,8,356.5
1,0,0,0,0,0,1,0,0,0,1,1,0,60,2,20.0,6,455.38
1,0,0,0,0,0,0,0,1,0,1,1,0,27,1,9.0,8,401.1133333333333
1,0,0,0,1,0,0,0,0,0,0,1,0,54,1,10.0,8,529.6057142857142
0,1,0,0,0,0,0,0,1,0,0,1,0,40,3,10.0,6,162.90999999999997
0,1,0,0,1,0,0,0,0,0,0,0,0,51,1,10.0,10,528.475
0,1,0,0,0,1,0,0,0,0,1,0,0,21,2,5.0,10,438.58666666666664
0,0,0,0,0,0,1,0,0,0,1,1,0,39,1,10.0,9,587.5685714285713
0,1,0,0,0,1,0,0,0,0,1,1,0,39,2,17.0,8,650.4244444444444
1,0,0,0,0,1,0,0,0,0,1,1,0,17,1,1.0,6,132.80999999999997
1,0,0,0,0,0,0,1,0,0,1,1,0,31,1,5.0,5,510.61571428571426
0,1,0,0,0,0,0,0,1,0,0,1,0,59,2,16.0,10,384.71375
0,1,0,0,0,1,0,0,0,0,0,0,1,39,1,16.0,7,509.48888888888905
0,0,0,0,0,0,1,0,0,0,0,0,0,39,1,10.0,9,707.4614285714285
1,0,0,0,0,0,0,0,0,0,1,1,0,18,1,2.0,9,697.5733333333333
0,1,1,0,0,0,0,0,0,0,0,0,1,58,3,5.0,5,1091.8866666666665
0,1,0,0,1,0,0,0,0,0,0,1,0,24,1,7.0,10,434.1816666666667
1,0,0,0,0,0,0,0,0,1,0,0,1,31,2,3.0,8,943.99
0,1,0,0,0,0,0,0,0,0,0,1,0,38,1,4.0,12,663.064
1,0,0,0,0,0,0,0,0,0,1,1,0,60,3,11.0,12,626.7144444444443
1,0,0,0,0,0,0,1,0,0,1,1,0,60,1,16.0,8,207.91750000000002
1,0,0,0,0,0,0,0,0,0,1,1,0,38,3,3.0,1,500.052
1,0,0,0,0,0,0,0,0,0,0,1,0,58,1,14.0,10,215.37166666666667
1,0,0,0,0,0,0,0,0,1,0,0,0,25,2,10.0,10,701.6049999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,46,1,13.0,10,1279.3999999999999
0,1,0,0,0,1,0,0,0,0,0,1,0,39,2,12.0,6,484.25200000000007
1,0,0,0,0,0,0,0,0,1,1,0,0,59,1,17.0,8,691.63
0,1,0,0,0,0,0,1,0,0,0,1,0,24,1,4.0,8,870.3640000000001
1,0,0,0,0,0,0,1,0,0,1,0,1,23,2,3.0,7,668.73
1,0,0,0,0,0,0,1,0,0,1,1,0,55,1,6.0,12,685.4525
0,1,0,0,0,0,0,0,0,1,0,0,1,58,3,15.0,2,334.7936363636364
1,0,0,0,0,0,0,0,1,0,0,0,1,31,3,7.0,3,336.07125
1,0,0,0,1,0,0,0,0,0,0,1,0,43,3,5.0,10,827.0333333333333
1,0,0,0,0,0,0,0,0,0,0,0,1,63,3,20.0,7,596.9214285714287
0,1,0,0,1,0,0,0,0,0,0,1,0,45,2,19.0,9,319.77333333333337
0,1,0,1,0,0,0,0,0,0,0,0,1,34,1,16.0,9,537.165
0,1,0,0,0,0,0,0,0,0,0,0,1,22,1,13.0,9,965.3
1,0,1,0,0,0,0,0,0,0,0,0,1,19,1,3.0,6,482.326
1,0,0,0,0,1,0,0,0,0,0,1,0,42,1,15.0,9,510.884
0,1,0,0,0,0,0,1,0,0,0,0,0,60,1,16.0,10,662.4
1,0,0,0,0,0,0,1,0,0,1,1,0,24,1,10.0,5,779.3283333333333
1,0,0,0,1,0,0,0,0,0,0,0,0,21,1,1.0,5,856.82375
1,0,0,0,0,0,0,0,1,0,1,1,0,21,3,7.0,10,634.1766666666666
1,0,0,0,0,0,0,1,0,0,0,1,0,51,3,8.0,10,528.5899999999999
0,1,0,0,0,1,0,0,0,0,1,0,0,40,2,10.0,12,367.50374999999997
1,0,0,0,0,0,0,1,0,0,0,0,0,35,3,16.0,7,595.4350000000001
0,1,0,0,1,0,0,0,0,0,1,0,0,24,1,9.0,9,757.1485714285715
1,0,0,0,0,0,0,0,0,1,1,0,0,30,2,8.0,8,805.9242857142859
1,0,0,0,0,0,0,0,0,0,0,1,0,59,3,12.0,9,534.4849999999999
1,0,0,0,0,0,1,0,0,0,1,0,0,19,3,2.0,11,941.5099999999999
1,0,0,0,0,0,0,1,0,0,1,1,0,23,2,1.0,10,555.496
1,0,0,0,0,1,0,0,0,0,0,1,0,36,2,15.0,10,750.2481818181818
1,0,0,0,0,0,0,0,0,1,0,1,0,61,1,15.0,10,747.3271428571427
1,0,1,0,0,0,0,0,0,0,0,1,0,44,2,5.0,9,390.2685714285714
0,1,0,0,0,0,0,0,0,1,0,0,1,46,1,4.0,8,185.91857142857143
1,0,0,0,1,0,0,0,0,0,1,1,0,39,1,15.0,9,652.8966666666669
0,1,0,0,0,1,0,0,0,0,0,1,0,56,3,6.0,9,632.7833333333334
0,1,0,0,0,1,0,0,0,0,1,0,0,59,1,8.0,7,599.6412499999999
1,0,0,0,1,0,0,0,0,0,1,1,0,20,1,2.0,9,779.122857142857
0,1,0,0,0,0,0,0,0,0,0,1,0,40,3,9.0,11,73.91499999999998
0,1,0,0,1,0,0,0,0,0,1,1,0,20,1,1.0,8,769.6642857142857
0,1,0,0,0,0,0,0,0,1,1,1,0,44,3,7.0,8,343.3966666666667
1,0,0,0,0,0,0,0,1,0,1,0,1,53,1,12.0,7,799.0857142857143
1,0,0,0,0,1,0,0,0,0,1,0,1,56,1,14.0,7,539.1588888888889
1,0,0,0,0,0,0,1,0,0,1,1,0,16,2,2.0,6,309.57599999999996
1,0,0,0,0,1,0,0,0,0,0,0,1,36,3,11.0,7,96.48499999999996
1,0,0,0,0,0,0,0,0,0,0,0,1,22,1,7.0,7,745.94
0,1,0,0,0,0,0,0,0,0,1,0,1,51,3,16.0,5,57.72999999999999
1,0,0,0,0,0,0,0,0,1,0,0,1,44,2,7.0,7,540.11
0,1,0,0,0,0,0,0,0,1,0,1,0,32,2,4.0,7,444.7022222222222
1,0,0,0,1,0,0,0,0,0,0,0,1,17,3,1.0,5,248.73333333333332
1,0,0,0,0,0,0,1,0,0,0,1,0,37,3,14.0,6,454.15500000000003
0,1,0,0,0,0,0,0,1,0,0,0,1,39,1,22.0,11,650.71875
0,1,0,0,0,0,0,0,0,0,0,0,0,40,1,15.0,6,725.5350000000001
1,0,0,0,1,0,0,0,0,0,0,1,0,60,1,8.0,7,262.75999999999993
1,0,0,0,1,0,0,0,0,0,1,1,0,40,2,12.0,10,191.89
0,1,0,0,0,0,0,0,0,1,1,1,0,57,1,6.0,11,595.65
1,0,0,0,0,0,0,0,0,0,1,1,0,60,1,18.0,5,370.77200000000005
0,1,0,0,0,0,0,0,0,0,0,0,1,44,2,9.0,6,335.305
1,0,0,0,1,0,0,0,0,0,0,1,0,58,3,6.0,9,358.47799999999995
1,0,0,0,0,1,0,0,0,0,1,1,0,62,1,16.0,8,941.3866666666667
1,0,0,0,0,1,0,0,0,0,1,1,0,28,1,12.0,8,439.6514285714285
1,0,0,0,0,0,0,1,0,0,0,0,0,43,1,21.0,11,615.955
0,1,0,0,1,0,0,0,0,0,1,1,0,53,3,13.0,12,870.8475
1,0,0,0,0,0,0,1,0,0,1,0,1,36,2,8.0,8,650.595
0,1,0,0,0,0,0,1,0,0,0,0,0,74,3,17.0,8,646.1757142857143
